Price,Close,High,Low,Open,Volume
Ticker,EC,EC,EC,EC,EC
Date,,,,,
2022-10-07,7.280744552612305,7.459194177336779,7.223640727158976,7.352124674794612,1062700
2022-10-10,6.973811149597168,7.323572225033811,6.930982943282097,7.295020314400845,1166400
2022-10-11,6.781085014343262,6.97381091518611,6.702567432924633,6.859602595761891,1368500
2022-10-12,6.681153297424316,6.788223474172164,6.624049475451299,6.723981504269706,1380300
2022-10-13,6.930983066558838,7.009500652013222,6.566945688965201,6.60977389604203,1640000
2022-10-14,6.538393497467041,6.923844621705847,6.5312553498051,6.923844621705847,999800
2022-10-17,6.709704875946045,6.831050661808857,6.531255270939701,6.631187294806493,861900
2022-10-18,6.709704875946045,6.78108499024107,6.566945328087214,6.766808695089577,1487200
2022-10-19,6.845326900482178,6.966672685343811,6.709704820586839,6.731119263137396,1808000
2022-10-20,6.7025675773620605,7.0166385905358934,6.695429429607119,6.938121007425245,1680400
2022-10-21,6.831050395965576,6.873878599022095,6.652600797903937,6.695429000960456,3345900
2022-10-24,6.6526007652282715,6.816774748618824,6.588358801324628,6.795360987561341,2261300
2022-10-25,6.581221580505371,6.7239811274372325,6.545531523589601,6.609773489891743,1611900
2022-10-26,6.688291549682617,6.852465550964388,6.566945755914301,6.588359519305397,1899000
2022-10-27,6.8667402267456055,6.98094785684622,6.816774558759379,6.83105017215637,1207300
2022-10-28,7.045190334320068,7.152260505920014,6.945258310306364,6.952396457892604,2547100
2022-10-31,7.038052558898926,7.187950262480311,6.88815485531754,6.923844914404776,1419600
2022-11-01,7.2736053466796875,7.409227422960626,7.22363967685576,7.2878816413329215,1788300
2022-11-02,7.088019371032715,7.3307109716000305,7.045191161219711,7.237917084281275,1376200
2022-11-03,6.938121318817139,7.066604580516403,6.859603051451251,7.059467113172359,1037000
2022-11-04,7.116570949554443,7.2379167441354575,6.980948858796243,7.116570949554443,1853900
2022-11-07,7.287881851196289,7.295019998728457,7.116570394811537,7.187949827939575,1093700
2022-11-08,7.287881851196289,7.337847522459037,7.116570394811537,7.230778032401371,1483600
2022-11-09,7.016639232635498,7.587678171393681,6.980949171325993,7.487746135873326,1472700
2022-11-10,7.38067626953125,7.409228181027779,6.966673212465934,7.1736747409985915,2224000
2022-11-11,7.102293491363525,7.173673599108348,6.731118700991458,6.94525766276361,5996200
2022-11-14,7.4092278480529785,7.587677457069482,7.137984360660145,7.137984360660145,2315600
2022-11-15,7.394951343536377,7.559125333170848,7.266468091573766,7.559125333170848,2617600
2022-11-16,7.088019371032715,7.359262884564933,7.0737430741846135,7.316434674751929,2147500
2022-11-17,7.1950883865356445,7.216502149624327,6.873879217280371,6.945258654486401,2082500
2022-11-18,7.05946683883667,7.137984422420044,7.002363017915809,7.137984422420044,1254500
2022-11-21,6.88815450668335,7.023776588204275,6.638325467179954,7.016638440601864,2906300
2022-11-22,7.316434383392334,7.316434383392334,6.9381213814899745,6.995225205145754,1632400
2022-11-23,7.316434383392334,7.387814503327696,7.173674824252885,7.209364884220565,1144300
2022-11-25,7.444918155670166,7.4948838300364065,7.302157919084466,7.352124274181964,1306200
2022-11-28,7.109432697296143,7.252192253319909,7.080880786091389,7.252192253319909,1886400
2022-11-29,7.394951343536377,7.4020894910707495,7.180812363354953,7.223639887098751,2273100
2022-11-30,7.045190334320068,7.487745273698669,6.895292638665122,7.394951397271205,11628800
2022-12-01,6.88815450668335,6.959534621245018,6.7097049010104,6.959534621245018,6779300
2022-12-02,6.895293235778809,7.030915328737001,6.83818941160629,6.916706999660684,2247900
2022-12-05,6.552669048309326,6.995223942100316,6.495565234964112,6.9880857952493765,3143200
2022-12-06,6.6169114112854,6.659738933535703,6.495565630357557,6.5169793914827086,3424500
2022-12-07,6.624048709869385,6.781084542511215,6.588358655078354,6.602634949287236,2219900
2022-12-08,6.624048709869385,6.873878412675426,6.595496802182795,6.781084542511215,2247100
2022-12-09,6.488428115844727,6.674015878978338,6.47415181988156,6.631187671820097,2085000
2022-12-12,6.516980171203613,6.552670231169779,6.409909991305114,6.488428259376935,1552000
2022-12-13,6.709704875946045,6.809636899812837,6.645463589957986,6.652601056802513,2617800
2022-12-14,6.545531272888184,6.75253277819379,6.531254978376188,6.6882908143521895,2577100
2022-12-15,6.45987606048584,6.6383256716554415,6.395634091547784,6.59549746545299,1617200
2022-12-16,6.381357192993164,6.438461689444953,6.288564002995558,6.424185395149211,2081800
2022-12-19,6.552669048309326,6.624048474625269,6.345667554750135,6.467013328291505,3106400
2022-12-20,6.7239813804626465,6.766808905788209,6.588359295225467,6.65973941174306,3317800
2022-12-21,6.873879432678223,6.966673316611954,6.773947400580834,6.845327520754866,4432100
2022-12-22,6.831050395965576,6.895292360184758,6.609773275578612,6.895292360184758,2088600
2022-12-23,7.159398555755615,7.173674852090597,6.923845112078632,6.9666733203523,4794000
2022-12-27,7.280744552612305,7.2950208493412845,7.130846840614494,7.230778875523466,2868900
2022-12-28,7.102293491363525,7.316433133866835,7.066603437491114,7.287881226915137,2259900
2022-12-29,7.152259349822998,7.216500625521488,7.0594654883948085,7.073741100528547,1360000
2022-12-30,7.473470211029053,7.594816006029306,7.1094328260282955,7.116570974141551,2934400
2023-01-03,7.066604137420654,7.473469702695311,6.952396498301883,7.473469702695311,3148500
2023-01-04,7.009500980377197,7.166536839373655,6.781085680550559,6.995225364503677,2790500
2023-01-05,7.287881851196289,7.295019998728457,6.930982643362447,7.045190280952282,2465900
2023-01-06,7.823230266571045,7.851782174521878,7.3592615921872255,7.3592615921872255,3369900
2023-01-09,7.93743896484375,8.087336671908579,7.766127494121454,7.951715261102912,2304300
2023-01-10,8.008819580078125,8.008819580078125,7.666195936708607,7.9802676665249415,2082100
2023-01-11,8.115888595581055,8.17299241923878,7.9445771246078785,8.10875044744102,1729300
2023-01-12,8.244373321533203,8.337167213965579,8.080199302389358,8.101613748841602,3795200
2023-01-13,8.29433822631836,8.372855813774951,8.158716815124013,8.258648166299444,1814600
2023-01-17,8.208681106567383,8.37999254889418,8.19440481267457,8.35857878878612,1279600
2023-01-18,8.537029266357422,8.722617021887878,8.294337690776246,8.294337690776246,3434600
2023-01-19,8.508477210998535,8.594132939611528,8.429959629952764,8.47278715389365,1204700
2023-01-20,8.629822731018066,8.636960878365516,8.444234984371588,8.52989071034738,1137500
2023-01-23,8.601271629333496,8.815411304729222,8.565581569978997,8.708341126665728,2067900
2023-01-24,8.451373100280762,8.701202129931346,8.437096805638971,8.701202129931346,1274400
2023-01-25,8.40854549407959,8.429959937562666,8.280062236837347,8.401408026983141,1419100
2023-01-26,8.537029266357422,8.594133086408142,8.387131568541474,8.51561550402121,1177400
2023-01-27,8.051647186279297,8.344304473153285,7.987405209993529,8.280063177598839,3050400
2023-01-30,7.93743896484375,8.044509144593642,7.851783229482602,8.023094700204899,1996300
2023-01-31,8.13016414642334,8.151577908148784,7.880334430278701,7.9231626344608035,1330000
2023-02-01,7.994542598724365,8.187268509262427,7.873196806325864,8.130164687043282,2159500
2023-02-02,7.723299503326416,8.030233074219485,7.673333826476397,7.980267397369467,2437700
2023-02-03,7.651919364929199,7.8517827348478555,7.62336745494082,7.77326515256262,2053300
2023-02-06,7.723299503326416,7.751851415916612,7.394952168173523,7.651920062216574,2625600
2023-02-07,7.830368518829346,7.830368518829346,7.580538810358327,7.79467846322903,2242700
2023-02-08,7.7589898109436035,7.980267651101602,7.673334070449599,7.851783699994938,1919500
2023-02-09,7.494884014129639,7.723299309107201,7.459193954106576,7.694747397235006,2932200
2023-02-10,7.816092491149902,7.837506252948714,7.523435250551699,7.530573398061708,2189600
2023-02-13,7.7589898109436035,7.816093637939607,7.673334070449599,7.716162281062258,1487800
2023-02-14,7.666195869445801,7.866059943295804,7.659057720937305,7.766127906370802,1395300
2023-02-15,7.530573844909668,7.601953282051611,7.402089905030414,7.601953282051611,1590000
2023-02-16,7.61622953414917,7.773265384128986,7.4734699799544515,7.53057380163234,1777500
2023-02-17,7.373538494110107,7.502022442703305,7.330710965066575,7.502022442703305,2133400
2023-02-21,7.423503398895264,7.50202166185466,7.3521239643418115,7.3521239643418115,1782700
2023-02-22,7.38067626953125,7.494883915517368,7.3378480619208215,7.409228181027779,1330100
2023-02-23,7.644781589508057,7.7804029983740675,7.502022032614556,7.502022032614556,2708000
2023-02-24,7.694746971130371,7.766127087223748,7.459193541045958,7.587677477721542,2282200
2023-02-27,8.058783531188965,8.108749199013918,7.687608734560008,7.73757440238496,3258400
2023-02-28,7.916025161743164,8.180130514640233,7.90888701364915,8.15157860299545,3867000
2023-03-01,8.13016414642334,8.308613749174878,7.866058816038808,8.222958021541885,6727400
2023-03-02,7.9659905433654785,8.230095886529389,7.944576780603876,8.130164539821083,3190600
2023-03-03,8.158717155456543,8.187269068516434,7.916025554081821,7.958853083306005,2256000
2023-03-06,8.315752029418945,8.365718385974567,8.208682529586417,8.265786353594603,2051800
2023-03-07,8.037370681762695,8.315751640603668,7.994542475393413,8.272924114965631,1945700
2023-03-08,8.080198287963867,8.194405931778991,7.987404407181264,8.058784524931344,1377300
2023-03-09,7.858921527862549,8.24437268472258,7.8517833795964975,8.144440651191724,2387700
2023-03-10,7.7589898109436035,7.987405118927618,7.7018859839476,7.858921848552266,2846000
2023-03-13,7.4092278480529785,7.701885097923046,7.337847732153882,7.537711784378856,3134200
2023-03-14,7.502021312713623,7.709022820527958,7.423503053408434,7.487745018028607,2187600
2023-03-15,7.145122051239014,7.25219153750593,6.923844250694543,7.245053390226485,5343600
2023-03-16,7.1950883865356445,7.245054060652991,6.930983039337697,7.023776920363666,2710200
2023-03-17,7.05946683883667,7.1808126284763105,6.888154695342846,7.137984422420044,2302300
2023-03-20,7.023776054382324,7.1308455373560955,6.859602075660548,7.095155482787781,1947100
2023-03-21,7.29502010345459,7.302157570358006,7.123707963879292,7.1879499311286255,1685800
2023-03-22,7.159398555755615,7.366400087493912,7.152261088319402,7.359262620057699,1526800
2023-03-23,6.902430057525635,7.287881136982662,6.85246439115953,7.245052936718037,1971200
2023-03-24,6.859602928161621,6.945258661332037,6.709705224930579,6.79536163883225,2037500
2023-03-27,7.130846977233887,7.166537039008824,6.902431671044381,6.930983584318069,2227500
2023-03-28,7.330710411071777,7.444918054198724,7.130846354868373,7.173674561406602,1401500
2023-03-29,7.38067626953125,7.43064194446736,7.3378480619208215,7.416366329084728,1159800
2023-03-30,7.416366100311279,7.480607388648364,7.359262279079707,7.444918010927065,1485200
2023-03-31,7.537711143493652,7.630504333249113,7.494882941449366,7.494882941449366,1740000
2023-04-03,7.951714038848877,8.044507908076307,7.7804019137276095,7.8874720770197975,3006500
2023-04-04,7.880334377288818,8.115887796878416,7.787540502794248,8.080197740421857,2663700
2023-04-05,7.951714038848877,7.958851505150088,7.737574392995668,7.901747690353388,1216000
2023-04-06,7.787540435791016,7.958851888431101,7.744712912996594,7.930299979657754,1078800
2023-04-10,7.908886909484863,7.944576968753603,7.801817412409903,7.801817412409903,1389500
2023-04-11,8.208681106567383,8.208681106567383,7.930299502237967,7.930299502237967,1598400
2023-04-12,8.251510620117188,8.315751910660499,8.165854204596902,8.280062531713526,1901400
2023-04-13,8.32288932800293,8.394269441092325,8.28006180473426,8.287199271458233,1702900
2023-04-14,8.308612823486328,8.35857848885594,8.2015426653257,8.315750289445461,1485900
